Country,codmun,hdi,hdi_estimated_2016,hdi_estimated_2017,entropy_2016,entropy_2017,popularity_2016,popularity_2017,activity_2016_h0-5,activity_2016_h6-11,activity_2016_h12-17,activity_2016_h18-23,activity_2017_h0-5,activity_2017_h6-11,activity_2017_h12-17,activity_2017_h18-23,bank,commercial,embassy,government,hospital,industrial,park,paved,pharmacy,police,primary,school,secondary,supermarket,tower,unpaved
brazil,91,0.38,0.53,0.48,0.79,0.81,14.6,13.14,0.022333332999999997,0.027833333,0.069,0.047333333,0.023,0.027999999999999997,0.068666667,0.047,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,7.0,1.0,10.0,-1.0,4.0,16.0
brazil,92,0.2,0.42,0.46,0.52,0.56,11.03,10.06,0.039666667,0.022166667,0.039833333,0.065333333,0.039833333,0.0215,0.040333333,0.0655,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,4.0,1.0,2.0,-1.0,0.0,2.0
brazil,94,0.44,0.52,0.58,2.04,2.1,16.42,16.79,0.030833332999999997,0.025166667,0.065333333,0.044833332999999996,0.031833333,0.024833333,0.065333333,0.044666667,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,12.0,0.0,0.0,32.0,0.0,29.0,-1.0,419.0,32.0
brazil,95,0.3,0.36,0.4,1.68,1.66,5.34,5.36,0.015666667,0.06283333299999999,0.039666667,0.048666667000000004,0.016,0.06283333299999999,0.039333333,0.048833333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,17.0,0.0,0.0,15.0,2.0,5.0,-1.0,0.0,1.0
brazil,96,0.39,0.45,0.5,1.3,1.29,17.17,16.47,0.0095,0.042333333,0.06383333299999999,0.050833333,0.0095,0.042666667,0.0635,0.051333332999999995,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,10.0,0.0,0.0,37.0,0.0,33.0,-1.0,294.0,19.0
brazil,98,0.34,0.42,0.46,1.18,1.12,4.97,5.1,0.0415,0.021166667000000004,0.047166667,0.057166667000000004,0.0415,0.021666667,0.047,0.056666667000000004,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,1.0,17.0,4.0,0.0,-1.0,67.0,27.0
brazil,99,0.18,0.33,0.36,0.0,0.0,6.28,6.69,0.025333333,0.012833333,0.073333333,0.055333333,0.025166667,0.013333333000000001,0.0735,0.055,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,5.0,0.0,0.0,18.0,0.0,0.0,-1.0,297.0,1.0
brazil,100,0.33,0.24,0.27,0.65,0.62,8.34,8.44,0.020833333,0.032666667,0.050166667000000005,0.06283333299999999,0.021,0.032666667,0.049833333,0.063,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,17.0,1.0,6.0,-1.0,58.0,1.0
brazil,101,0.22,0.32,0.35,0.72,0.75,13.31,13.54,0.035333333,0.0275,0.049166667000000004,0.054833333,0.0355,0.027666667000000002,0.049,0.0545,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,24.0,0.0,6.0,-1.0,0.0,12.0
brazil,102,0.25,0.47,0.51,0.72,0.72,13.93,14.19,0.049333333,0.026000000000000002,0.041833333,0.0495,0.05,0.026166667,0.041666667000000004,0.048666667000000004,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,13.0,0.0,0.0,-1.0,60.0,57.0
brazil,103,0.26,0.47,0.42,0.81,0.79,11.68,12.12,0.022833332999999997,0.020333333000000002,0.058666667,0.06483333299999999,0.023,0.0205,0.058333333,0.064666667,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,12.0,4.0,8.0,-1.0,0.0,0.0
brazil,104,0.47,0.5,0.45,2.43,2.42,18.41,19.39,0.032,0.0285,0.0445,0.061666667,0.031833333,0.028666667000000003,0.0445,0.061666667,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,3.0,0.0,0.0,5.0,0.0,36.0,-1.0,538.0,27.0
brazil,107,0.3,0.48,0.53,0.74,0.71,8.12,8.68,0.04,0.0285,0.053666667,0.0445,0.04,0.028333333,0.053833333,0.0445,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,11.0,0.0,0.0,9.0,0.0,2.0,-1.0,0.0,11.0
brazil,108,0.19,0.42,0.46,0.41,0.39,8.53,8.65,0.0295,0.024666667000000003,0.060166667,0.052333332999999996,0.0295,0.024833333,0.060166667,0.052000000000000005,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,17.0,0.0,13.0,-1.0,240.0,3.0
brazil,109,0.21,0.31,0.28,0.57,0.55,12.95,12.16,0.0255,0.0565,0.041333333,0.043333332999999995,0.025,0.056833333,0.0415,0.0435,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2.0,41.0,2.0,0.0,-1.0,107.0,0.0
brazil,110,0.42,0.49,0.54,1.68,1.76,4.88,4.64,0.035166667,0.053166667,0.040333333,0.037833333,0.0355,0.0535,0.040166667,0.037666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,11.0,1.0,3.0,-1.0,38.0,39.0
brazil,112,0.24,0.47,0.43,0.96,0.91,9.86,9.49,0.017666667,0.0405,0.056833333,0.051333332999999995,0.018166667,0.040833333,0.056333333,0.051166667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,16.0,0.0,0.0,-1.0,130.0,29.0
brazil,114,0.34,0.57,0.63,1.67,1.63,13.91,14.03,0.046833333,0.006666666999999999,0.064166667,0.048833333,0.047,0.006333333000000001,0.06383333299999999,0.049166667000000004,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,15.0,0.0,0.0,23.0,1.0,0.0,-1.0,143.0,4.0
brazil,115,0.17,0.34,0.31,0.11,0.11,8.5,8.68,0.034833333,0.015666667,0.0525,0.06383333299999999,0.034833333,0.015833333,0.052666667,0.063666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,14.0,2.0,0.0,-1.0,62.0,18.0
brazil,116,0.51,0.49,0.44,1.38,1.42,15.72,15.02,0.075666667,0.023333332999999998,0.027000000000000003,0.040166667,0.075833333,0.023666667000000002,0.027000000000000003,0.039833333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,11.0,0.0,0.0,21.0,0.0,0.0,-1.0,26.0,2.0
brazil,117,0.17,0.26,0.29,0.61,0.63,7.38,8.03,0.129,0.003166667,0.0115,0.022833332999999997,0.12966666699999999,0.002666667,0.0115,0.022833332999999997,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,7.0,-1.0,16.0,1.0
brazil,119,0.22,0.32,0.35,0.61,0.63,7.95,8.66,0.012166666999999999,0.0605,0.0505,0.043666667,0.012666667,0.0605,0.0495,0.043833332999999995,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,4.0,2.0,0.0,-1.0,0.0,16.0
brazil,120,0.28,0.46,0.51,1.3,1.32,7.6,7.45,0.031166667000000002,0.030666667,0.044333332999999996,0.060666667,0.031333333,0.030333332999999997,0.044166667,0.060666667,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,7.0,1.0,9.0,-1.0,162.0,56.0
brazil,121,0.2,0.28,0.31,0.76,0.73,12.5,12.76,0.012,0.055166667,0.055333333,0.044333332999999996,0.012,0.0555,0.054833333,0.044333332999999996,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,8.0,0.0,0.0,-1.0,0.0,32.0
brazil,122,0.35,0.49,0.44,0.95,0.98,13.78,14.83,0.0385,0.019166667,0.049666667000000005,0.059666667,0.038166667,0.018833333,0.0495,0.060333332999999996,0.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,2.0,0.0,2.0,26.0,3.0,4.0,-1.0,235.0,8.0
brazil,123,0.33,0.46,0.42,1.0,1.03,13.49,14.03,0.034666667000000005,0.032166667,0.052333332999999996,0.047333333,0.034833333,0.032166667,0.052000000000000005,0.047166667,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,20.0,0.0,1.0,23.0,6.0,5.0,-1.0,240.0,3.0
brazil,129,0.52,0.39,0.35,1.06,1.04,6.62,6.92,0.0355,0.022166667,0.050666667,0.058333333,0.0355,0.022333332999999997,0.050333333,0.058333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,77.0,1.0
brazil,131,0.34,0.27,0.29,1.26,1.25,10.08,11.02,0.044166667,0.0335,0.036000000000000004,0.053,0.043666667,0.033333333,0.036000000000000004,0.053666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,124.0,21.0
brazil,132,0.5,0.29,0.32,1.1,1.1,6.33,6.44,0.034,0.0225,0.0415,0.068666667,0.033833333,0.0225,0.0415,0.069,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,3.0,7.0,6.0,20.0,9.0,8.0,-1.0,0.0,41.0
brazil,134,0.46,0.34,0.37,0.62,0.59,7.19,7.31,0.022000000000000002,0.0385,0.044666667,0.0615,0.021833332999999996,0.038666667,0.044333332999999996,0.061666667,2.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,5.0,1.0,2.0,5.0,3.0,0.0,-1.0,272.0,11.0
brazil,136,0.59,0.69,0.62,1.4,1.4,20.42,22.1,0.05,0.025333333,0.056166667,0.035166667,0.05,0.024833333,0.056333333,0.035166667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,21.0,0.0,1.0,25.0,2.0,5.0,-1.0,95.0,90.0
brazil,139,0.41,0.23,0.21,0.0,0.0,15.96,17.29,0.028333333,0.022000000000000002,0.058666667,0.0575,0.028999999999999998,0.021833332999999996,0.058666667,0.057166667000000004,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,49.0
brazil,141,0.27,0.25,0.28,0.0,0.0,13.93,13.41,0.022666667,0.0215,0.08633333300000001,0.036000000000000004,0.023166667000000002,0.021666667,0.08583333300000001,0.036333332999999995,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0
brazil,142,0.35,0.19,0.2,0.0,0.0,9.58,10.38,0.028333333,0.027833333,0.001,0.109166667,0.028166667000000003,0.028166667000000003,0.000833333,0.109666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
brazil,145,0.0,0.45,0.49,0.0,0.0,12.87,11.65,0.026666667,0.023,0.05,0.066666667,0.0275,0.023666667000000002,0.049666667000000005,0.066333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
brazil,146,0.31,0.43,0.47,0.41,0.39,8.5,8.26,0.034166667000000005,0.026666667,0.048333333,0.0575,0.033666667000000004,0.0265,0.0485,0.057666667000000005,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,3.0
brazil,147,0.12,0.45,0.4,0.13,0.13,6.86,7.54,0.036666667,0.0235,0.049833333,0.056333333,0.036833332999999996,0.023666667000000002,0.049833333,0.056333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,8.0
brazil,148,0.3,0.34,0.31,0.55,0.54,14.19,14.11,0.017,0.0175,0.049666667000000005,0.0825,0.017166667,0.017166667,0.049833333,0.0825,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
brazil,149,0.3,0.39,0.35,0.6,0.57,12.54,12.5,0.0125,0.066166667,0.041666667000000004,0.0465,0.012166666999999999,0.066166667,0.041333333,0.046833333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0,3.0,-1.0,0.0,0.0
brazil,151,0.28,0.48,0.53,0.05,0.06,11.48,12.38,0.023333332999999998,0.0285,0.061,0.053666667,0.023166667000000002,0.028333333,0.0615,0.0535,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
brazil,157,0.29,0.55,0.49,0.68,0.7,14.02,14.39,0.026000000000000002,0.027833333,0.049166667000000004,0.06383333299999999,0.026333332999999997,0.027833333,0.048833333,0.063666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,8.0,0.0,0.0,-1.0,0.0,0.0
brazil,158,0.26,0.24,0.26,1.05,1.04,13.65,13.16,0.035333333,0.012833333,0.066,0.052666667,0.035166667,0.012833333,0.066,0.0525,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,12.0,0.0,1.0,-1.0,0.0,12.0
brazil,159,0.33,0.22,0.2,0.29,0.3,11.56,11.2,0.046333333,0.031333333,0.0235,0.065166667,0.0465,0.031,0.024166667000000003,0.065166667,1.0,-1.0,0.0,0.0,7.0,-1.0,-1.0,95.0,8.0,2.0,0.0,2.0,21.0,-1.0,0.0,110.0
brazil,164,0.2,0.47,0.42,0.57,0.59,18.34,19.3,0.001333333,0.163333333,0.001333333,0.000833333,0.001,0.163666667,0.001333333,0.000833333,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,12.0,0.0,0.0,3.0,1.0,1.0,-1.0,0.0,42.0
brazil,165,0.38,0.47,0.52,0.56,0.56,13.82,14.52,0.024833333,0.028166667000000003,0.048833333,0.065,0.024833333,0.027833333,0.048666667000000004,0.065333333,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,41.0,1.0,11.0,-1.0,0.0,42.0
brazil,167,0.4,0.63,0.57,1.14,1.13,18.64,18.5,0.020166667,0.027666667000000002,0.050333333,0.0685,0.020333333000000002,0.0275,0.0505,0.068333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,4.0,0.0,0.0,34.0,1.0,0.0,-1.0,184.0,12.0
brazil,168,0.47,0.6,0.66,1.31,1.31,17.5,18.11,0.015833333,0.048333333,0.0465,0.056333333,0.0155,0.048166667,0.0465,0.056333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,25.0,-1.0,106.0,26.0
brazil,173,0.2,0.26,0.29,0.0,0.0,7.99,7.4,0.036833332999999996,0.024166667000000003,0.050833333,0.055,0.036833332999999996,0.024333333,0.051166667,0.054666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,5.0,0.0,2.0,-1.0,0.0,22.0
brazil,174,0.4,0.53,0.58,0.61,0.61,12.05,11.34,0.036666667,0.025333333,0.043333332999999995,0.061,0.036833332999999996,0.024833333,0.044000000000000004,0.061166667,2.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,11.0,0.0,1.0,19.0,1.0,3.0,-1.0,178.0,23.0
brazil,175,0.35,0.26,0.28,0.85,0.82,8.65,9.09,0.007666666999999999,0.053,0.07933333299999999,0.026833332999999997,0.0075,0.053,0.078666667,0.027166667000000002,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,3.0,0.0,2.0,-1.0,0.0,9.0
brazil,178,0.33,0.81,0.89,3.81,3.79,24.95,26.82,0.031,0.028333333,0.048666667000000004,0.058833333,0.031,0.027999999999999997,0.048666667000000004,0.058833333,61.0,-1.0,1.0,2.0,49.0,-1.0,-1.0,64.0,66.0,37.0,71.0,374.0,576.0,-1.0,2400.0,139.0
brazil,179,0.33,0.58,0.64,1.03,1.08,24.91,24.54,0.047333333,0.012166666999999999,0.071,0.036000000000000004,0.047333333,0.0125,0.071,0.035833332999999995,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,84.0,3.0
brazil,180,0.26,0.45,0.5,0.59,0.61,8.84,7.99,0.038,0.0305,0.0525,0.0455,0.038,0.0305,0.053,0.045,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0
brazil,183,0.5,0.73,0.8,1.79,1.79,29.04,27.77,0.011333333000000001,0.066833333,0.048,0.040833333,0.011333333000000001,0.066833333,0.047833333,0.0405,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,-1.0,32.0,19.0
brazil,185,0.48,0.61,0.55,0.58,0.61,18.62,18.12,0.027833333,0.0315,0.048333333,0.059333332999999995,0.027833333,0.031333333,0.047333333,0.059666667,2.0,-1.0,0.0,0.0,4.0,-1.0,-1.0,9.0,0.0,4.0,26.0,10.0,21.0,-1.0,313.0,42.0
brazil,186,0.39,0.57,0.63,0.6,0.57,15.25,15.14,0.024,0.0145,0.056666667000000004,0.071833333,0.024166667000000003,0.013999999999999999,0.056666667000000004,0.071833333,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,2.0,1.0,13.0,-1.0,238.0,18.0
brazil,189,0.31,0.51,0.56,0.91,0.91,11.84,12.66,0.012,0.009000000000000001,0.047833333,0.098,0.012166666999999999,0.009833333,0.047166667,0.097666667,3.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,12.0,-1.0,0.0,26.0
brazil,193,0.4,0.22,0.25,0.0,0.0,11.01,11.39,0.055333333,0.009833333,0.036000000000000004,0.0655,0.055,0.010333333,0.035166667,0.065833333,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,17.0,0.0
brazil,195,0.46,0.47,0.42,0.35,0.38,12.83,13.02,0.026833332999999997,0.028999999999999998,0.051166667,0.059333332999999995,0.026833332999999997,0.029166667,0.051333332999999995,0.059333332999999995,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0
brazil,198,0.41,0.44,0.4,0.64,0.59,6.75,7.33,0.031,0.025,0.053666667,0.056833333,0.0305,0.025166667,0.053666667,0.057,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,171.0,0.0
brazil,199,0.33,0.34,0.37,1.71,1.66,13.64,14.75,0.034833333,0.025166667,0.0415,0.065333333,0.034333333,0.0255,0.0415,0.0655,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0
brazil,200,0.33,0.35,0.38,0.0,0.0,8.58,7.86,0.001,0.000666667,0.028333333,0.136833333,0.001166667,0.000833333,0.028166667000000003,0.1365,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,3.0,-1.0,0.0,0.0
brazil,204,0.32,0.24,0.21,0.0,0.0,16.99,18.18,0.0335,0.029166667,0.043833332999999995,0.060166667,0.033333333,0.0295,0.043666667,0.0605,1.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,1.0,7.0,9.0,1.0,-1.0,46.0,0.0
brazil,205,0.23,0.34,0.37,0.8,0.85,10.45,11.19,0.011833333,0.058333333,0.044333332999999996,0.051833332999999995,0.012,0.058666667,0.044166667,0.052000000000000005,0.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,4.0,2.0,1.0,-1.0,0.0,62.0
brazil,207,0.57,0.48,0.53,2.02,1.96,8.26,8.44,0.013166667,0.028666667000000003,0.08833333300000001,0.036833332999999996,0.013333333000000001,0.028999999999999998,0.08783333300000001,0.0365,0.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,8.0,4.0,2.0,56.0,4.0,41.0,-1.0,693.0,6.0
brazil,210,0.52,0.42,0.38,1.53,1.56,11.62,10.79,0.013999999999999999,0.030666667,0.08633333300000001,0.035666667,0.014333333,0.030166667,0.0865,0.035666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0,150.0,2.0
brazil,212,0.42,0.45,0.5,1.02,1.04,19.29,20.9,0.061833333,0.016333333000000002,0.039833333,0.048666667000000004,0.062,0.0165,0.039,0.049333333,2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,4.0,1.0,0.0,12.0,0.0,5.0,-1.0,121.0,6.0
brazil,213,0.22,0.21,0.19,1.1,1.1,10.01,9.1,0.055166667,0.011833333,0.044166667,0.055333333,0.055333333,0.011333333000000001,0.0445,0.0555,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,4.0,0.0,0.0,-1.0,122.0,0.0
brazil,215,0.33,0.39,0.35,0.46,0.5,3.46,3.58,0.10133333300000001,0.006999999999999999,0.035166667,0.023,0.10099999999999999,0.007166667,0.0355,0.022833332999999997,1.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,1.0,2.0,4.0,4.0,-1.0,152.0,15.0
brazil,220,0.34,0.35,0.39,0.11,0.12,11.12,11.07,0.0315,0.027000000000000003,0.044666667,0.063666667,0.031166667000000002,0.027333332999999998,0.043833332999999995,0.064166667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,106.0,0.0,0.0,17.0,0.0,9.0,-1.0,162.0,36.0
brazil,221,0.24,0.23,0.25,0.0,0.0,6.63,7.19,0.025,0.028166667000000003,0.048666667000000004,0.06483333299999999,0.024833333,0.027999999999999997,0.048833333,0.065166667,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,8.0,4.0,0.0,-1.0,0.0,0.0
brazil,223,0.29,0.49,0.44,0.0,0.0,5.57,6.0,0.055666667,0.011833333,0.043833332999999995,0.055333333,0.055166667,0.012,0.044666667,0.055,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,7.0,4.0,0.0,-1.0,403.0,1.0
brazil,224,0.32,0.42,0.46,0.0,0.0,13.08,14.23,0.036166667,0.021166667000000004,0.053166667,0.056333333,0.036000000000000004,0.021333333,0.053,0.0565,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,14.0,0.0,10.0,-1.0,200.0,2.0
brazil,225,0.2,0.26,0.28,0.28,0.27,13.98,14.39,0.031666667,0.028333333,0.044666667,0.062,0.032166667,0.0285,0.044333332999999996,0.061666667,0.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,16.0,-1.0,0.0,88.0
brazil,230,0.29,0.29,0.32,0.0,0.0,9.02,9.35,0.0015,0.061833333,0.001166667,0.102,0.0015,0.062,0.000666667,0.10283333300000001,0.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,148.0,5.0
brazil,231,0.34,0.39,0.43,0.53,0.51,13.18,14.48,0.019166667,0.036666667,0.019,0.090833333,0.019,0.037333332999999996,0.019333333,0.09116666699999999,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,6.0,4.0,-1.0,278.0,35.0
brazil,232,0.33,0.41,0.45,0.61,0.6,6.85,6.69,0.0405,0.027166667000000002,0.044166667,0.054833333,0.040333333,0.0275,0.043833332999999995,0.055333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,15.0,0.0,6.0,-1.0,20.0,1.0
brazil,235,0.3,0.47,0.52,1.12,1.13,14.74,15.32,0.0005,0.044000000000000004,0.12066666699999999,0.001333333,0.001,0.044333332999999996,0.12066666699999999,0.001,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,85.0,1.0,0.0,17.0,0.0,36.0,-1.0,43.0,110.0
brazil,238,0.26,0.28,0.25,0.0,0.0,6.3,6.77,0.0365,0.0255,0.0455,0.058833333,0.036666667,0.025666667,0.045333332999999996,0.059000000000000004,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,12.0,0.0,2.0,-1.0,19.0,30.0
brazil,239,0.66,0.63,0.69,2.13,2.09,13.27,13.35,0.0385,0.023833332999999998,0.0415,0.063,0.038666667,0.023166667000000002,0.041666667000000004,0.06333333299999999,2.0,-1.0,0.0,0.0,3.0,-1.0,-1.0,47.0,24.0,5.0,212.0,6.0,100.0,-1.0,2200.0,3315.0
brazil,242,0.36,0.48,0.52,0.21,0.2,7.58,7.96,0.019,0.047,0.049166667000000004,0.051333332999999995,0.018833333,0.047333333,0.049333333,0.051,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,13.0,-1.0,60.0,12.0
brazil,243,0.3,0.24,0.27,0.1,0.1,11.86,10.96,0.0375,0.022333332999999997,0.0595,0.047333333,0.037666667,0.022333332999999997,0.059833332999999995,0.046666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.0,0.0,3.0
brazil,244,0.21,0.24,0.27,0.54,0.56,16.45,17.93,0.026833332999999997,0.0255,0.053,0.061166667,0.027000000000000003,0.025333333,0.053166667,0.061833333,1.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,3.0,4.0,0.0,-1.0,0.0,5.0
brazil,245,0.28,0.45,0.4,0.0,0.0,8.66,9.44,0.012666667,0.0605,0.043666667,0.05,0.013000000000000001,0.060833332999999996,0.043333332999999995,0.0495,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,71.0,0.0,0.0,5.0,0.0,5.0,-1.0,79.0,9.0
brazil,246,0.25,0.34,0.38,0.43,0.38,7.91,8.58,0.009333333000000001,0.050333333,0.060666667,0.046,0.009166667,0.050833333,0.060666667,0.045666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,5.0,0.0,0.0,-1.0,50.0,0.0
brazil,247,0.44,0.38,0.34,0.86,0.82,12.07,11.7,0.027666667000000002,0.051333332999999995,0.041666667000000004,0.045666667,0.028333333,0.050666667,0.042,0.045833333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,21.0,0.0,0.0,25.0,0.0,18.0,-1.0,1551.0,23.0
brazil,251,0.37,0.17,0.18,0.0,0.0,8.41,7.58,0.0165,0.034,0.0535,0.0625,0.016,0.034333333,0.0535,0.063166667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,2.0,0.0,6.0,-1.0,212.0,0.0
brazil,253,0.36,0.27,0.3,0.0,0.0,9.98,9.91,0.028333333,0.020166667,0.078166667,0.04,0.027833333,0.020333333000000002,0.078666667,0.039833333,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,3.0,4.0,0.0,-1.0,8.0,0.0
brazil,256,0.5,0.61,0.67,1.07,1.03,15.15,13.88,0.042833333,0.014166666999999999,0.055166667,0.0545,0.043166667,0.013999999999999999,0.055333333,0.0545,4.0,-1.0,0.0,0.0,4.0,-1.0,-1.0,28.0,20.0,3.0,47.0,9.0,34.0,-1.0,374.0,63.0
brazil,259,0.37,0.35,0.39,0.75,0.77,9.5,9.66,0.030333332999999997,0.024333333,0.047333333,0.0645,0.030666667,0.024333333,0.047166667,0.064666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,22.0,0.0,0.0,4.0,0.0,35.0,-1.0,0.0,0.0
