codmun,latitude,longitude,county,country
414,-10.21372739,-38.86266389,Microrregião de Euclides da Cunha,brazil
415,-10.01249769,-38.39314365,Microrregião de Jeremoabo,brazil
416,-13.94160053,-39.88563948,Microrregião de Jequié,brazil
417,-11.22617583,-41.55087984,Microrregião de Irecê,brazil
418,-9.538950699,-40.2656262,Microrregião de Juazeiro,brazil
419,-16.84660782,-40.10489701,Microrregião de Porto Seguro,brazil
420,-10.96747009,-41.85950542,Microrregião de Irecê,brazil
421,-15.13218609,-39.49767329,Microrregião de Ilhéus-Itabuna,brazil
422,-13.52190066,-41.60965289,Microrregião de Seabra,brazil
423,-13.62706246,-40.27430516,Microrregião de Jequié,brazil
424,-14.03934742,-42.23361024,Microrregião de Guanambi,brazil
425,-17.55472238,-40.31192338,Microrregião de Porto Seguro,brazil
426,-12.38320833,-40.97180336,Microrregião de Itaberaba,brazil
427,-13.46446163,-40.27797421,Microrregião de Jequié,brazil
428,-13.16498328,-39.34535284,Microrregião de Jequié,brazil
429,-11.78618223,-38.94075649,Microrregião de Serrinha,brazil
430,-11.49918707,-41.792475,Microrregião de Irecê,brazil
431,-12.85855766,-38.33085835,Microrregião de Salvador,brazil
432,-12.42069727,-41.33504042,Microrregião de Seabra,brazil
433,-14.59144156,-42.46647308,Microrregião de Guanambi,brazil
434,-13.80884635,-42.00900497,Microrregião de Livramento do Brumado,brazil
435,-13.1794297,-42.71066765,Microrregião de Boquira,brazil
436,-12.12986786,-40.26444993,Microrregião de Itaberaba,brazil
437,-15.55090436,-40.38284585,Microrregião de Itapetinga,brazil
438,-9.275838368,-38.91270506,Microrregião de Paulo Afonso,brazil
439,-12.73945397,-38.62048699,Microrregião de Salvador,brazil
440,-14.59149397,-41.65385337,Microrregião de Brumado,brazil
441,-15.69782903,-40.26723264,Microrregião de Itapetinga,brazil
442,-11.73038156,-40.17682363,Microrregião de Itaberaba,brazil
443,-14.3506633,-41.83563491,Microrregião de Brumado,brazil
444,-14.25058853,-43.63853944,Microrregião de Guanambi,brazil
445,-14.06034887,-40.55996378,Microrregião de Vitória da Conquista,brazil
446,-11.12633724,-44.10828243,Microrregião de Cotegipe,brazil
447,-14.1594013,-39.14052622,Microrregião de Valença,brazil
448,-13.49740284,-40.55313331,Microrregião de Jequié,brazil
449,-12.82234154,-38.94309639,Microrregião de Santo Antônio de Jesus,brazil
450,-13.14164242,-40.66531692,Microrregião de Jequié,brazil
451,-15.65822183,-39.42350845,Microrregião de Ilhéus-Itabuna,brazil
452,-12.47648891,-38.14323237,Microrregião de Salvador,brazil
453,-13.84946888,-42.92443542,Microrregião de Guanambi,brazil
454,-17.36473865,-40.28459802,Microrregião de Porto Seguro,brazil
455,-11.41605994,-40.62967599,Microrregião de Jacobina,brazil
456,-12.92559963,-39.77393829,Microrregião de Jequié,brazil
457,-10.78137639,-40.75001101,Microrregião de Jacobina,brazil
458,-14.17737937,-40.77031194,Microrregião de Vitória da Conquista,brazil
459,-10.36400107,-39.47586091,Microrregião de Euclides da Cunha,brazil
460,-11.78248478,-43.03673722,Microrregião de Barra,brazil
461,-11.47369278,-41.15124931,Microrregião de Jacobina,brazil
462,-14.96300867,-42.33614653,Microrregião de Guanambi,brazil
463,-13.05221426,-41.4839552,Microrregião de Seabra,brazil
464,-18.05956364,-39.86729088,Microrregião de Porto Seguro,brazil
465,-11.99223963,-41.51371401,Microrregião de Irecê,brazil
466,-11.94866539,-40.55101812,Microrregião de Itaberaba,brazil
467,-12.99768103,-39.08865351,Microrregião de Santo Antônio de Jesus,brazil
468,-12.15931232,-43.5137205,Microrregião de Barra,brazil
469,-12.61920334,-39.0941561,Microrregião de Santo Antônio de Jesus,brazil
470,-13.3111118,-39.50691554,Microrregião de Jequié,brazil
471,-12.94778586,-38.99212873,Microrregião de Santo Antônio de Jesus,brazil
472,-13.65909157,-39.18151022,Microrregião de Valença,brazil
473,-10.87631567,-39.45274795,Microrregião de Euclides da Cunha,brazil
474,-14.84240824,-40.18502203,Microrregião de Vitória da Conquista,brazil
475,-11.61850358,-39.63913391,Microrregião de Serrinha,brazil
476,-13.82396164,-39.58539621,Microrregião de Ilhéus-Itabuna,brazil
477,-13.05170543,-40.03012709,Microrregião de Jequié,brazil
478,-12.83791336,-41.10875842,Microrregião de Seabra,brazil
479,-11.31298975,-38.57014879,Microrregião de Ribeira do Pombal,brazil
480,-17.90056552,-39.7169959,Microrregião de Porto Seguro,brazil
481,-12.84676492,-42.13295896,Microrregião de Boquira,brazil
482,-10.37024049,-38.44441015,Microrregião de Ribeira do Pombal,brazil
483,-11.42384809,-38.35711104,Microrregião de Alagoinhas,brazil
484,-12.28029353,-42.74558365,Microrregião de Boquira,brazil
485,-12.00442238,-38.65820206,Microrregião de Alagoinhas,brazil
486,-10.86286131,-41.13329482,Microrregião de Jacobina,brazil
487,-11.86160475,-39.60852882,Microrregião de Serrinha,brazil
488,-14.1631272,-43.24542168,Microrregião de Guanambi,brazil
489,-12.54557151,-41.5601595,Microrregião de Seabra,brazil
490,-13.51755057,-42.25477151,Microrregião de Livramento do Brumado,brazil
491,-12.65313087,-43.07460177,Microrregião de Bom Jesus da Lapa,brazil
492,-10.65055662,-37.91604463,Microrregião de Ribeira do Pombal,brazil
493,-15.45788865,-39.69627989,Microrregião de Ilhéus-Itabuna,brazil
494,-9.53811997,-38.29574876,Microrregião de Paulo Afonso,brazil
495,-12.12060304,-38.64389526,Microrregião de Feira de Santana,brazil
496,-10.0529256,-37.96073188,Microrregião de Jeremoabo,brazil
497,-13.03774692,-41.87902762,Microrregião de Seabra,brazil
498,-10.00926434,-43.1106912,Microrregião de Juazeiro,brazil
499,-14.47385593,-42.67311926,Microrregião de Guanambi,brazil
500,-10.71754154,-40.34443965,Microrregião de Senhor do Bonfim,brazil
501,-11.87154485,-39.90630402,Microrregião de Feira de Santana,brazil
502,-13.8101187,-39.36426191,Microrregião de Valença,brazil
503,-15.05089136,-41.68858288,Microrregião de Brumado,brazil
504,-11.69343285,-40.61452525,Microrregião de Jacobina,brazil
505,-13.19667723,-40.2842908,Microrregião de Jequié,brazil
506,-14.70587022,-40.47562928,Microrregião de Vitória da Conquista,brazil
507,-14.54466777,-40.37890143,Microrregião de Vitória da Conquista,brazil
508,-12.34486149,-38.24546144,Microrregião de Catu,brazil
509,-10.955108,-40.12196117,Microrregião de Jacobina,brazil
510,-16.61984806,-39.29051478,Microrregião de Porto Seguro,brazil
511,-15.70524434,-39.76537416,Microrregião de Itapetinga,brazil
512,-17.13202483,-39.35205565,Microrregião de Porto Seguro,brazil
513,-11.28897387,-42.00869573,Microrregião de Irecê,brazil
514,-14.73521381,-41.70121155,Microrregião de Brumado,brazil
515,-13.44549899,-39.42376355,Microrregião de Valença,brazil
516,-11.05826251,-39.76837114,Microrregião de Euclides da Cunha,brazil
517,-10.77648667,-39.05971986,Microrregião de Euclides da Cunha,brazil
518,-11.39397481,-40.11724449,Microrregião de Jacobina,brazil
519,-12.4699169,-39.58545026,Microrregião de Feira de Santana,brazil
520,-9.600554839,-42.25546602,Microrregião de Juazeiro,brazil
521,-11.48397003,-39.40308426,Microrregião de Serrinha,brazil
522,-11.62544048,-45.18274364,Microrregião de Barreiras,brazil
523,-11.81285298,-39.42455048,Microrregião de Feira de Santana,brazil
524,-13.67981065,-43.10771768,Microrregião de Guanambi,brazil
525,-10.97093971,-38.36787956,Microrregião de Ribeira do Pombal,brazil
526,-10.76504976,-38.49546227,Microrregião de Ribeira do Pombal,brazil
527,-15.4250275,-40.63684036,Microrregião de Itapetinga,brazil
528,-13.58892581,-41.74060371,Microrregião de Seabra,brazil
529,-14.33157425,-42.06370453,Microrregião de Brumado,brazil
530,-13.15134198,-42.11791925,Microrregião de Livramento do Brumado,brazil
531,-11.55532702,-37.91085578,Microrregião de Alagoinhas,brazil
532,-9.220041034,-38.68883996,Microrregião de Paulo Afonso,brazil
533,-12.24119604,-40.66186673,Microrregião de Itaberaba,brazil
534,-11.5718976,-38.60094466,Microrregião de Alagoinhas,brazil
535,-12.79934301,-45.4838704,Microrregião de Barreiras,brazil
536,-11.45915007,-39.57880629,Microrregião de Serrinha,brazil
537,-13.46696676,-44.03754902,Microrregião de Santa Maria da Vitória,brazil
538,-12.67343879,-38.99898118,Microrregião de Santo Antônio de Jesus,brazil
539,-12.83782053,-39.09491555,Microrregião de Santo Antônio de Jesus,brazil
540,-12.63742103,-38.6284524,Microrregião de Salvador,brazil
541,-11.06045401,-41.68634894,Microrregião de Irecê,brazil
542,-12.41898448,-38.94620454,Microrregião de Feira de Santana,brazil
543,-15.05994667,-39.36605966,Microrregião de Ilhéus-Itabuna,brazil
544,-11.437729,-39.90838729,Microrregião de Jacobina,brazil
545,-13.04902948,-39.43079798,Microrregião de Jequié,brazil
546,-12.51278707,-38.49965808,Microrregião de Catu,brazil
547,-10.90944244,-40.3860417,Microrregião de Jacobina,brazil
548,-12.9014908,-38.78255361,Microrregião de Santo Antônio de Jesus,brazil
549,-12.90311333,-38.44398503,Microrregião de Salvador,brazil
550,-11.94074911,-38.98314185,Microrregião de Feira de Santana,brazil
551,-9.753042494,-38.17839095,Microrregião de Jeremoabo,brazil
552,-16.23091904,-39.21439521,Microrregião de Porto Seguro,brazil
553,-14.91627894,-39.81104187,Microrregião de Ilhéus-Itabuna,brazil
554,-13.28869088,-39.85670423,Microrregião de Jequié,brazil
555,-15.44323149,-39.24316908,Microrregião de Ilhéus-Itabuna,brazil
556,-13.22440673,-44.38462516,Microrregião de Santa Maria da Vitória,brazil
557,-11.00900718,-44.55852725,Microrregião de Cotegipe,brazil
558,-12.72956928,-39.57052665,Microrregião de Feira de Santana,brazil
559,-11.22258879,-39.49664889,Microrregião de Serrinha,brazil
560,-11.95363718,-38.85044124,Microrregião de Feira de Santana,brazil
561,-13.06422602,-43.95130741,Microrregião de Bom Jesus da Lapa,brazil
562,-12.54728365,-38.7668644,Microrregião de Santo Antônio de Jesus,brazil
563,-13.00811797,-39.22929523,Microrregião de Santo Antônio de Jesus,brazil
564,-12.46778672,-39.27017228,Microrregião de Feira de Santana,brazil
565,-12.72798857,-39.2167462,Microrregião de Santo Antônio de Jesus,brazil
566,-12.84630023,-43.47100761,Microrregião de Bom Jesus da Lapa,brazil
567,-10.32444041,-38.14681958,Microrregião de Jeremoabo,brazil
568,-12.77184497,-38.79884077,Microrregião de Santo Antônio de Jesus,brazil
569,-12.42339943,-41.88215591,Microrregião de Seabra,brazil
570,-14.57124058,-43.12821558,Microrregião de Guanambi,brazil
571,-10.47577406,-40.11262536,Microrregião de Senhor do Bonfim,brazil
572,-10.13352196,-41.63616772,Microrregião de Juazeiro,brazil
573,-13.48191054,-43.7012364,Microrregião de Bom Jesus da Lapa,brazil
574,-12.81389587,-43.79936876,Microrregião de Santa Maria da Vitória,brazil
575,-12.09758389,-39.37457044,Microrregião de Feira de Santana,brazil
576,-11.61272314,-39.00584891,Microrregião de Serrinha,brazil
577,-11.47242105,-40.25930124,Microrregião de Jacobina,brazil
578,-12.76679682,-38.40035141,Microrregião de Salvador,brazil
579,-9.666346528,-40.88207484,Microrregião de Juazeiro,brazil
580,-12.02842909,-41.78234922,Microrregião de Irecê,brazil
581,-12.4673931,-44.14770741,Microrregião de Cotegipe,brazil
582,-14.13398751,-41.18029386,Microrregião de Brumado,brazil
583,-13.53889147,-42.54756803,Microrregião de Boquira,brazil
584,-11.95555279,-39.09194574,Microrregião de Serrinha,brazil
585,-13.5795741,-39.22271312,Microrregião de Valença,brazil
586,-11.88467085,-40.78138931,Microrregião de Itaberaba,brazil
587,-17.42426369,-39.78911793,Microrregião de Porto Seguro,brazil
588,-12.25575543,-38.62340093,Microrregião de Feira de Santana,brazil
589,-11.47370053,-38.95366446,Microrregião de Serrinha,brazil
590,-13.55495091,-39.49829269,Microrregião de Valença,brazil
591,-12.38742286,-38.61022705,Microrregião de Catu,brazil
592,-15.03304439,-41.45128399,Microrregião de Brumado,brazil
593,-10.98654949,-38.78980712,Microrregião de Ribeira do Pombal,brazil
594,-9.896097292,-39.44446923,Microrregião de Euclides da Cunha,brazil
595,-13.2773388,-39.68536856,Microrregião de Jequié,brazil
596,-14.26239871,-39.40391531,Microrregião de Valença,brazil
597,-14.05119767,-39.52993351,Microrregião de Ilhéus-Itabuna,brazil
598,-11.38899659,-42.10135709,Microrregião de Irecê,brazil
599,-10.55941984,-41.23577513,Microrregião de Senhor do Bonfim,brazil
600,-15.22248035,-39.16580746,Microrregião de Ilhéus-Itabuna,brazil
601,-14.73731292,-42.68319647,Microrregião de Guanambi,brazil
602,-14.51618997,-39.2265538,Microrregião de Ilhéus-Itabuna,brazil
603,-12.03881092,-41.06026555,Microrregião de Jacobina,brazil
604,-11.59721589,-40.04658632,Microrregião de Itaberaba,brazil
605,-11.50637426,-40.355215,Microrregião de Jacobina,brazil
606,-11.1193553,-41.03237172,Microrregião de Jacobina,brazil
607,-13.35871388,-39.20318036,Microrregião de Valença,brazil
608,-11.38064068,-39.45133304,Microrregião de Serrinha,brazil
609,-12.97612812,-39.38044824,Microrregião de Santo Antônio de Jesus,brazil
610,-13.02247251,-38.70756702,Microrregião de Salvador,brazil
611,-17.18953543,-39.94534584,Microrregião de Porto Seguro,brazil
612,-15.01690805,-40.9244053,Microrregião de Vitória da Conquista,brazil
613,-12.23544471,-41.16531218,Microrregião de Seabra,brazil
614,-13.63041174,-39.62681462,Microrregião de Ilhéus-Itabuna,brazil
615,-11.03405193,-42.79340322,Microrregião de Barra,brazil
616,-7.360263032,-39.03744667,Microrregião de Brejo Santo,brazil
617,-2.967860688,-40.08873729,Microrregião do Litoral de Camocim e Acaraú,brazil
618,-4.222426778,-38.66316187,Microrregião de Baturité,brazil
619,-6.122398591,-39.49275273,Microrregião o Sertão de Senador Pompeu,brazil
620,-6.605116011,-40.29881733,Microrregião o Sertão de Inhamuns,brazil
621,-3.592792299,-40.54477818,Microrregião de Meruoca,brazil
622,-6.986109443,-39.69921196,Microrregião de Caririaçu,brazil
623,-5.517509923,-38.20046543,Microrregião do Baixo Jaguaribe,brazil
624,-3.239952929,-39.785688,Microrregião de Itapipoca,brazil
625,-6.756589511,-39.98182931,Microrregião de Várzea Alegre,brazil
626,-3.971159393,-39.32119392,Microrregião do Médio Curu,brazil
627,-3.97651359,-38.39448216,Microrregião de Fortaleza,brazil
628,-4.48311777,-38.71613164,Microrregião de Baturité,brazil
629,-4.680617604,-37.68607673,Microrregião do Litoral de Aracati,brazil
630,-4.773091398,-40.74683791,Microrregião o Sertão de Cratéus,brazil
631,-7.263176766,-40.09911414,Microrregião da Chapada do Araripe,brazil
632,-4.42667327,-39.01698585,Microrregião de Baturité,brazil
633,-6.239126707,-40.15503367,Microrregião o Sertão de Inhamuns,brazil
634,-6.91424109,-39.86942302,Microrregião da Chapada do Araripe,brazil
635,-6.989403862,-38.96925643,Microrregião de Barro,brazil
636,-6.711900429,-38.75304597,null,brazil
637,-5.262719149,-38.90340744,Microrregião o Sertão de Quixeramobim,brazil
638,-7.370148639,-39.33546751,Microrregião de Cariri,brazil
639,-4.327481038,-38.62050167,Microrregião de Chorozinho,brazil
640,-7.12518856,-38.79446295,Microrregião de Barro,brazil
641,-2.971148691,-41.1738617,Microrregião do Litoral de Camocim e Acaraú,brazil
642,-4.380397171,-38.85276749,Microrregião de Baturité,brazil
643,-4.400275264,-38.11463828,Microrregião de Cascavel,brazil
644,-3.053208681,-40.30779904,Microrregião do Litoral de Camocim e Acaraú,brazil
645,-5.088121241,-39.80870083,Microrregião o Sertão de Quixeramobim,brazil
646,-7.556026008,-38.92120492,Microrregião de Brejo Santo,brazil
647,-2.951187542,-40.80113535,Microrregião do Litoral de Camocim e Acaraú,brazil
648,-6.937025713,-40.27133256,Microrregião da Chapada do Araripe,brazil
649,-4.398654411,-39.41834375,Microrregião de Canindé,brazil
650,-4.471089664,-38.8995677,Microrregião de Baturité,brazil
651,-6.64609144,-39.4672539,Microrregião de Várzea Alegre,brazil
652,-4.175977916,-39.11866414,Microrregião de Canindé,brazil
653,-3.951672941,-40.52249509,Microrregião de Sobral,brazil
654,-7.020246132,-39.27028647,Microrregião de Caririaçu,brazil
655,-4.130213005,-41.00993879,Microrregião de Ibiapaba,brazil
656,-4.238903445,-38.30047458,Microrregião de Cascavel,brazil
657,-6.253826375,-39.91082463,Microrregião o Sertão de Inhamuns,brazil
658,-4.63188392,-40.17526237,Microrregião de Quitéria,brazil
659,-3.783759787,-38.80898959,Microrregião de Fortaleza,brazil
660,-6.569869437,-39.09396745,Microrregião de Iguatu,brazil
661,-3.092965563,-41.23296072,Microrregião do Litoral de Camocim e Acaraú,brazil
662,-4.772298022,-39.19114974,Microrregião de Canindé,brazil
663,-4.303531867,-38.47330561,Microrregião de Chorozinho,brazil
664,-3.643271408,-40.72906877,Microrregião de Coreaú,brazil
665,-5.198908048,-40.7196713,Microrregião o Sertão de Cratéus,brazil
666,-7.202834281,-39.48464062,Microrregião de Cariri,brazil
667,-4.388555291,-40.97507216,Microrregião de Ibiapaba,brazil
668,-2.896038603,-40.32842018,Microrregião do Litoral de Camocim e Acaraú,brazil
