Country,codmun,hdi,hdi_estimated_2016,hdi_estimated_2017,entropy_2016,entropy_2017,popularity_2016,popularity_2017,activity_2016_h0-5,activity_2016_h6-11,activity_2016_h12-17,activity_2016_h18-23,activity_2017_h0-5,activity_2017_h6-11,activity_2017_h12-17,activity_2017_h18-23
brazil,313,0.34,0.35,0.39,0.61,0.63,13.33,12.41,0.02,0.0185,0.059333333,0.069166667,0.020166667,0.018333333,0.059,0.0695
brazil,315,0.23,0.25,0.28,1.28,1.28,8.03,8.73,0.001666667,0.0505,0.069333333,0.045333333,0.001166667,0.05,0.0695,0.045833333
brazil,316,0.4,0.49,0.54,0,0,8.31,8.31,0.025666667,0.023833333,0.055833333,0.061166667,0.025666667,0.023166667,0.0555,0.062333333
brazil,317,0.6,0.54,0.49,2.16,2.21,19.1,17.95,0.001166667,0.001333333,0.027833333,0.1365,0.001666667,0.001333333,0.027666667,0.136
brazil,325,0.4,0.33,0.36,1,1.01,11.89,11.9,0.0345,0.035166667,0.060666667,0.036166667,0.034666667,0.034666667,0.0605,0.0365
brazil,326,0.34,0.3,0.33,0.78,0.75,7.22,7.26,0.0195,0.028,0.046333333,0.072833333,0.020166667,0.027166667,0.046166667,0.073166667
brazil,327,0.28,0.42,0.46,0.43,0.41,11.01,10.81,0.05,0.0405,0.032,0.043833333,0.050166667,0.0405,0.032,0.044166667
brazil,328,0.55,0.59,0.65,1.99,2.01,17.48,17,0.047833333,0.015333333,0.0475,0.056166667,0.048,0.015166667,0.047166667,0.056166667
brazil,329,0.26,0.3,0.27,0.26,0.25,8.5,9.07,0.018,0.033166667,0.078666667,0.037166667,0.018333333,0.033,0.0785,0.037
brazil,331,0.64,0.62,0.69,3.79,3.77,15.9,17.11,0.015833333,0.0225,0.0635,0.065,0.016,0.0225,0.063333333,0.065
brazil,332,0.28,0.28,0.25,0,0,9.96,10.25,0.035666667,0.037666667,0.046333333,0.046666667,0.035833333,0.038,0.046833333,0.046333333
brazil,335,0.41,0.27,0.29,0.54,0.57,9.47,9.03,0.045666667,0.023166667,0.044166667,0.053666667,0.045166667,0.0235,0.044166667,0.0535
brazil,336,0.44,0.4,0.44,0.37,0.37,14.14,15.22,0.032333333,0.014,0.0525,0.067666667,0.032166667,0.014333333,0.052666667,0.0675
brazil,339,0.35,0.29,0.32,0.52,0.5,5.04,4.96,0.035,0.019166667,0.033666667,0.079333333,0.0345,0.019166667,0.033833333,0.079166667
brazil,341,0.47,0.41,0.45,1,1.04,10.36,10.53,0.015666667,0.057333333,0.046,0.047833333,0.015333333,0.056833333,0.0455,0.048666667
brazil,343,0.54,0.51,0.46,0.9,0.93,14.58,14.64,0.004833333,0.0355,0.0785,0.047666667,0.004666667,0.035333333,0.0785,0.047833333
brazil,345,0.27,0.41,0.37,0.57,0.57,7.5,8.12,0.036333333,0.0205,0.079,0.030666667,0.037,0.02,0.079166667,0.0305
brazil,346,0.3,0.45,0.4,0.93,0.94,13.57,14.51,0.046666667,0.025166667,0.0395,0.055333333,0.046666667,0.025833333,0.0395,0.055
brazil,347,0.39,0.41,0.45,0.1,0.09,19.58,21.04,0.030333333,0.0155,0.082833333,0.038,0.0305,0.016,0.082333333,0.037833333
brazil,348,0.42,0.45,0.5,0.63,0.65,10.06,9.42,0.001166667,0.0255,0.1225,0.017166667,0.000833333,0.025333333,0.123333333,0.017333333
brazil,349,0.34,0.4,0.44,0.9,0.97,15.25,16.62,0.017666667,0.052666667,0.042833333,0.053833333,0.0175,0.052666667,0.042333333,0.0545
brazil,350,0.33,0.25,0.23,0.32,0.31,6.49,6.52,0.034166667,0.030666667,0.056166667,0.045666667,0.034,0.031166667,0.056166667,0.045333333
brazil,352,0.33,0.48,0.43,0,0,16.89,17.13,0.001166667,0.048166667,0.021833333,0.095,0.001,0.047833333,0.0225,0.095
brazil,356,0.31,0.33,0.36,0.6,0.6,7.67,8.34,0.023,0.045,0.052333333,0.046666667,0.022666667,0.044333333,0.052666667,0.047
brazil,357,0.33,0.38,0.34,0.56,0.56,13.5,13.7,0.0235,0.047333333,0.039166667,0.056833333,0.024,0.047333333,0.038833333,0.056833333
brazil,359,0.45,0.56,0.61,0.78,0.78,15.2,15.52,0.031833333,0.0175,0.053,0.064166667,0.031666667,0.017666667,0.052833333,0.064833333
brazil,361,0.4,0.38,0.42,0,0,13.53,13.72,0.072166667,0.031333333,0.031166667,0.031833333,0.072,0.0315,0.031833333,0.031666667
brazil,363,0.25,0.37,0.33,0.14,0.14,9.97,10.4,0.018,0.012333333,0.063833333,0.0725,0.018,0.0125,0.064,0.072333333
brazil,364,0.58,0.69,0.76,3.04,3.07,22.59,22.17,0.0285,0.014333333,0.055833333,0.068166667,0.0285,0.014333333,0.055833333,0.068333333
brazil,365,0.28,0.15,0.16,0,0,8.65,9.41,0.0295,0.024666667,0.060166667,0.0525,0.0295,0.024666667,0.06,0.0525
brazil,366,0.24,0.39,0.35,0.56,0.56,4.27,4.44,0.045666667,0.022333333,0.045,0.053166667,0.045666667,0.022666667,0.044833333,0.053333333
brazil,367,0.53,0.53,0.59,1.68,1.68,21.19,21.85,0.023833333,0.038333333,0.0505,0.054,0.024166667,0.037833333,0.050833333,0.053666667
brazil,368,0.24,0.39,0.35,1.02,1.04,4.81,4.37,0.0255,0.027333333,0.051833333,0.061666667,0.025833333,0.027,0.051666667,0.062333333
brazil,372,0.36,0.29,0.26,0,0,11.89,11.45,0.076666667,0.044666667,0.012,0.033833333,0.077333333,0.043833333,0.012,0.033666667
brazil,373,0.41,0.41,0.37,0.34,0.32,14.04,15.18,0.0455,0.017,0.050833333,0.053666667,0.045666667,0.016666667,0.0505,0.053666667
brazil,374,0.58,0.59,0.64,1.27,1.34,13.28,12.31,0.0115,0.022833333,0.077166667,0.055,0.012333333,0.022666667,0.077,0.055
brazil,375,0.36,0.47,0.51,0.28,0.3,8.22,8.39,0.0415,0.023333333,0.044666667,0.057166667,0.041333333,0.023,0.045166667,0.057166667
brazil,376,0.41,0.52,0.47,1.01,1.06,15.91,17.36,0.004666667,0.0845,0.063166667,0.0145,0.0045,0.084333333,0.062833333,0.014833333
brazil,377,0.64,0.63,0.56,2.79,2.81,13.24,13.62,0.0135,0.044166667,0.052,0.056833333,0.0135,0.044166667,0.052166667,0.056833333
brazil,378,0.32,0.45,0.4,1.73,1.76,11.95,12.04,0.028666667,0.035833333,0.045,0.056833333,0.028833333,0.036333333,0.044833333,0.057
brazil,380,0.34,0.45,0.5,1.1,1.09,9.4,10.18,0.011833333,0.0485,0.065833333,0.040666667,0.011833333,0.048166667,0.066,0.0405
brazil,382,0.23,0.34,0.38,0.26,0.24,9.21,9.7,0.024666667,0.031,0.050666667,0.060333333,0.024,0.031166667,0.050666667,0.060833333
brazil,385,0.36,0.39,0.35,0.57,0.6,9.59,9.95,0.000833333,0.0905,0.055333333,0.02,0.0015,0.090333333,0.055,0.020166667
brazil,386,0.43,0.64,0.58,1.67,1.67,18.79,19.49,0.001,0.000833333,0.000666667,0.164166667,0.000833333,0.001,0.0015,0.163166667
brazil,388,0.31,0.26,0.28,1.2,1.21,8.32,7.87,0.030833333,0.021,0.050166667,0.064166667,0.031666667,0.020833333,0.050166667,0.064
brazil,392,0.53,0.42,0.38,1.3,1.34,11.76,10.88,0.031,0.019166667,0.0385,0.077666667,0.031333333,0.019833333,0.038666667,0.077333333
brazil,394,0.53,0.5,0.55,1.26,1.32,17.16,17.96,0.045333333,0.0185,0.051833333,0.051166667,0.0455,0.018,0.051833333,0.051333333
brazil,395,0.09,0.37,0.41,1.1,1.09,12.25,13.3,0.0015,0.012333333,0.047333333,0.105666667,0.001166667,0.0125,0.047333333,0.1055
brazil,399,0.32,0.31,0.28,0,0,8.13,8.24,0.041,0.0195,0.050166667,0.056166667,0.0415,0.0195,0.05,0.055666667
brazil,400,0.23,0.41,0.45,0,0,9.47,9.85,0.001166667,0.033333333,0.033666667,0.098666667,0.001,0.0335,0.033333333,0.098833333
brazil,401,0.36,0.49,0.54,1.25,1.25,16.05,17.61,0.032166667,0.023333333,0.052166667,0.058666667,0.032,0.023,0.053,0.059166667
brazil,402,0.35,0.45,0.5,0.4,0.39,15.05,14.13,0.014333333,0.047,0.055833333,0.05,0.013833333,0.046666667,0.0555,0.050333333
brazil,403,0.29,0.42,0.46,0,0,6.14,5.54,0.0195,0.040666667,0.051333333,0.054833333,0.019666667,0.040833333,0.051,0.055
brazil,404,0.38,0.3,0.27,0.94,0.97,10.61,11.46,0.02,0.043,0.053333333,0.050166667,0.020166667,0.042833333,0.053833333,0.049833333
brazil,406,0.4,0.47,0.42,0.33,0.33,14.49,14.7,0.018,0.013666667,0.065666667,0.0695,0.018166667,0.013666667,0.065166667,0.069666667
brazil,407,0.35,0.38,0.42,0.52,0.53,12.81,12.23,0.017666667,0.035833333,0.041333333,0.071666667,0.018,0.036,0.041166667,0.071333333
brazil,408,0.48,0.57,0.62,0.98,0.93,17.02,16.61,0.0065,0.031166667,0.063166667,0.065666667,0.007,0.030666667,0.0635,0.065833333
brazil,409,0.32,0.36,0.4,0.87,0.82,4.83,4.72,0.0215,0.030833333,0.050666667,0.064,0.0215,0.030666667,0.050333333,0.064
brazil,410,0.51,0.38,0.42,0.1,0.1,9.23,8.32,0.012333333,0.034333333,0.0675,0.0525,0.012,0.0345,0.067666667,0.052333333
brazil,411,0.26,0.26,0.28,0,0,11.24,10.71,0.0445,0.0175,0.0445,0.060333333,0.044333333,0.017333333,0.044333333,0.061
brazil,413,0.52,0.57,0.63,2.28,2.29,19.63,21.32,0.0135,0.045666667,0.045333333,0.062166667,0.013833333,0.045166667,0.0455,0.062
brazil,414,0.24,0.21,0.23,0,0,9.56,9.67,0.036166667,0.025666667,0.0515,0.0535,0.035833333,0.025333333,0.051666667,0.053666667
brazil,415,0.25,0.35,0.31,0.8,0.83,3.78,3.74,0.013666667,0.051166667,0.035666667,0.066166667,0.0135,0.051166667,0.0355,0.066666667
brazil,416,0.3,0.24,0.26,1.1,1.09,8.58,8.81,0.002166667,0.013666667,0.0665,0.084333333,0.002666667,0.013833333,0.066166667,0.083833333
brazil,417,0.35,0.41,0.45,0.92,0.95,11.67,10.69,0.001166667,0.055166667,0.055333333,0.054833333,0.0015,0.0555,0.055,0.054666667
brazil,418,0.55,0.55,0.6,1.47,1.47,14.61,14.76,0.012666667,0.042,0.0375,0.074833333,0.0125,0.041666667,0.036833333,0.075333333
brazil,430,0.35,0.35,0.31,1.21,1.2,8.05,7.37,0.011666667,0.058333333,0.044166667,0.0525,0.0125,0.058666667,0.044,0.051833333
brazil,431,0.74,0.68,0.74,2.52,2.51,29.64,31.59,0.0475,0.001166667,0.024,0.094,0.047166667,0.000833333,0.024333333,0.094
brazil,432,0.42,0.52,0.57,0.6,0.6,10.59,10.92,0.0225,0.0155,0.0565,0.072166667,0.022,0.016666667,0.0565,0.0715
brazil,433,0.42,0.53,0.59,0,0,9.92,10.2,0.017333333,0.026666667,0.060166667,0.062666667,0.017333333,0.0265,0.060166667,0.062666667
brazil,435,0.39,0.36,0.4,0,0,13.76,14.93,0.001333333,0.001166667,0.000833333,0.163666667,0.001,0.001333333,0.000666667,0.164
brazil,439,0.63,0.48,0.43,0.78,0.78,17.68,19.33,0.011166667,0.026833333,0.053166667,0.075333333,0.011166667,0.027,0.052833333,0.0755
brazil,442,0.3,0.23,0.25,0.25,0.26,5.92,6.15,0.021333333,0.04,0.045833333,0.0595,0.021166667,0.0395,0.045833333,0.059833333
brazil,445,0.28,0.3,0.33,0,0,11.77,10.68,0.005,0.027333333,0.057666667,0.076666667,0.004833333,0.027333333,0.058,0.0765
brazil,447,0.35,0.51,0.56,1.1,1.04,19.94,20.83,0.0285,0.023833333,0.051333333,0.063,0.028666667,0.024,0.0515,0.062666667
brazil,448,0.38,0.43,0.47,0.15,0.16,5.19,5.44,0.026166667,0.042333333,0.056666667,0.041333333,0.026,0.0425,0.056833333,0.041166667
brazil,449,0.42,0.15,0.13,1.37,1.37,14.44,14.67,0.007833333,0.097166667,0.023,0.038333333,0.008166667,0.097,0.022833333,0.038166667
brazil,450,0.27,0.35,0.39,0,0,12.08,13.26,0.028666667,0.023333333,0.0475,0.066666667,0.0285,0.023166667,0.047666667,0.067333333
brazil,452,0.53,0.65,0.58,2.62,2.59,25.36,27.08,0.0255,0.024666667,0.052,0.064333333,0.0255,0.025,0.051833333,0.064166667
brazil,454,0.42,0.42,0.46,0.24,0.21,12.54,13.39,0.017833333,0.033666667,0.060333333,0.054166667,0.018166667,0.034166667,0.060166667,0.054
brazil,455,0.33,0.2,0.22,0.63,0.63,14.84,14.43,0.034333333,0.016,0.053,0.063333333,0.034666667,0.016166667,0.052833333,0.062833333
brazil,456,0.42,0.19,0.21,0,0,5.27,5.14,0.001166667,0.001166667,0.054833333,0.109666667,0.000666667,0.001166667,0.055,0.109666667
brazil,459,0.14,0.45,0.41,0.22,0.21,12.55,11.74,0.096666667,0.010666667,0.0105,0.048833333,0.096833333,0.01,0.010833333,0.0485
brazil,461,0.33,0.34,0.31,0.2,0.21,12.11,11.28,0.0315,0.024833333,0.0485,0.0615,0.031833333,0.024833333,0.048666667,0.0615
brazil,462,0.41,0.28,0.25,0,0,11.48,11.9,0.025833333,0.017833333,0.049,0.0745,0.025333333,0.017666667,0.049,0.074166667
brazil,464,0.52,0.6,0.66,1.22,1.26,18.23,17.52,0.020333333,0.036333333,0.051,0.0595,0.020333333,0.036,0.0515,0.058833333
brazil,465,0.28,0.21,0.19,0,0,13.42,12.69,0.010333333,0.0395,0.050333333,0.065666667,0.010333333,0.039833333,0.050833333,0.066
brazil,466,0.34,0.29,0.32,0,0,14.82,15.97,0.028166667,0.0235,0.025166667,0.089666667,0.028,0.023666667,0.025833333,0.089333333
brazil,468,0.24,0.51,0.56,1.1,1.09,10.11,10.95,0.0335,0.031,0.041666667,0.060666667,0.0335,0.031333333,0.040833333,0.061
brazil,469,0.51,0.45,0.4,1.41,1.37,14.94,15.25,0.033666667,0.033,0.05,0.050166667,0.033,0.033166667,0.049833333,0.050666667
brazil,470,0.37,0.43,0.47,0.13,0.14,8.68,8.61,0.008,0.038666667,0.058666667,0.061166667,0.008166667,0.038166667,0.059,0.061333333
brazil,471,0.46,0.39,0.43,0.76,0.8,7.11,7.64,0.026333333,0.030333333,0.040333333,0.07,0.026,0.030166667,0.040333333,0.069833333
brazil,473,0.27,0.36,0.39,0,0,7.54,7.55,0.000666667,0.017,0.017333333,0.131333333,0.0015,0.016833333,0.017166667,0.131166667
brazil,479,0.25,0.47,0.51,0.1,0.11,17.39,17.82,0.031333333,0.022333333,0.049833333,0.063166667,0.031833333,0.022333333,0.049666667,0.063166667
brazil,480,0.5,0.46,0.5,1.21,1.28,7.95,8.1,0.0095,0.031833333,0.053666667,0.0715,0.009833333,0.0315,0.053833333,0.0715
brazil,483,0.26,0.33,0.37,0.59,0.58,17.91,18.55,0.043166667,0.016,0.047333333,0.060333333,0.042666667,0.016166667,0.0475,0.06
brazil,487,0.33,0.45,0.5,1.05,1.06,9.96,10.07,0.012333333,0.02,0.0655,0.068833333,0.012166667,0.019666667,0.0655,0.069166667
brazil,488,0.33,0.23,0.21,0,0,9.67,10.25,0.022,0.026,0.0475,0.071166667,0.0215,0.026333333,0.047666667,0.071166667
brazil,489,0.47,0.32,0.35,1.14,1.12,7.44,7.19,0.0175,0.059833333,0.044166667,0.045166667,0.018,0.059166667,0.044333333,0.0455
brazil,490,0.4,0.47,0.43,0.11,0.1,7.6,7.73,0.025833333,0.011,0.0635,0.0665,0.026,0.011,0.063666667,0.066166667
brazil,491,0.34,0.31,0.34,0,0,9.97,9.15,0.010333333,0.066166667,0.049,0.041333333,0.009666667,0.0665,0.0495,0.040833333
brazil,492,0.31,0.44,0.39,1.29,1.26,6.92,7.5,0.023666667,0.033,0.043,0.066833333,0.0235,0.033166667,0.043333333,0.066833333
brazil,494,0.54,0.55,0.61,2.45,2.39,15.83,16.19,0.0185,0.011166667,0.130666667,0.006166667,0.019,0.011166667,0.1305,0.006
brazil,499,0.37,0.26,0.29,0.3,0.31,9.51,9.74,0.026666667,0.035,0.046,0.059,0.026333333,0.035166667,0.046333333,0.059
brazil,500,0.31,0.31,0.34,0.52,0.52,9.28,9.17,0.01,0.018166667,0.060666667,0.078166667,0.009166667,0.017833333,0.0615,0.078
brazil,504,0.31,0.26,0.29,0.27,0.26,8.09,8.61,0.0065,0.043,0.048333333,0.069,0.006166667,0.043166667,0.048166667,0.069333333
brazil,506,0.27,0.25,0.27,0.68,0.67,11.45,11.67,0.016,0.0215,0.077666667,0.051833333,0.016166667,0.021333333,0.077333333,0.051833333
brazil,507,0.37,0.51,0.46,0.87,0.86,15.35,15.88,0.027833333,0.027666667,0.055,0.0565,0.028,0.028,0.054833333,0.056
brazil,508,0.52,0.39,0.43,1.17,1.16,10.99,10.65,0.026,0.033,0.052166667,0.055,0.026666667,0.0325,0.052666667,0.054833333
brazil,509,0.32,0.26,0.24,0.59,0.56,6.8,6.93,0.061666667,0.021666667,0.062166667,0.021,0.062166667,0.0215,0.062166667,0.021
brazil,510,0.55,0.71,0.64,4.09,4.12,25.6,27.48,0.029833333,0.038833333,0.061,0.037333333,0.029666667,0.039166667,0.060666667,0.037166667
brazil,511,0.42,0.41,0.36,0,0,10.47,10.5,0.0225,0.029,0.048166667,0.067,0.0225,0.029333333,0.047833333,0.067
brazil,512,0.42,0.57,0.62,1.87,1.82,21.31,22.25,0.012833333,0.001,0.105666667,0.047,0.012666667,0.001,0.105333333,0.047666667
brazil,514,0.22,0.41,0.45,0,0,10.61,11.51,0.037666667,0.030833333,0.050333333,0.047833333,0.037833333,0.031,0.050166667,0.0475
brazil,515,0.26,0.36,0.32,0.2,0.2,11.22,12.29,0.0265,0.021833333,0.035333333,0.082833333,0.026833333,0.022333333,0.034666667,0.082833333
brazil,516,0.34,0.32,0.35,0.53,0.52,12.92,12.9,0.020666667,0.0315,0.050166667,0.064333333,0.020666667,0.031166667,0.05,0.065
brazil,517,0.23,0.2,0.18,0,0,16.63,16.22,0.015166667,0.013166667,0.027333333,0.111166667,0.015,0.0135,0.0275,0.1105
brazil,518,0.31,0.49,0.54,0.99,1.01,13.29,14.22,0.019166667,0.0475,0.049166667,0.050833333,0.0185,0.047,0.049833333,0.0515
brazil,520,0.31,0.35,0.31,0,0,10.42,11.35,0.0135,0.03,0.059333333,0.064,0.0135,0.03,0.059,0.064333333
brazil,521,0.45,0.29,0.32,0,0,7.85,8.63,0.0335,0.0095,0.022166667,0.101333333,0.033333333,0.01,0.022333333,0.101166667
brazil,524,0.4,0.4,0.36,0,0,12.33,11.21,0.001166667,0.163666667,0.001,0.001,0.000666667,0.164333333,0.000666667,0.000833333
brazil,526,0.37,0.48,0.43,0.53,0.56,5.49,5.19,0.033,0.018833333,0.032666667,0.082166667,0.0325,0.0185,0.032666667,0.083
brazil,528,0.38,0.37,0.4,0.6,0.63,7.25,7.78,0.040833333,0.0175,0.054666667,0.053833333,0.040666667,0.017666667,0.054666667,0.053666667
brazil,529,0.31,0.35,0.32,0,0,17.09,17.48,0.034166667,0.033333333,0.098666667,0.0005,0.033666667,0.0335,0.098166667,0.001166667
brazil,531,0.3,0.18,0.2,0.04,0.04,13.24,14.27,0.020166667,0.057166667,0.0375,0.051666667,0.020333333,0.057333333,0.037,0.052
brazil,533,0.39,0.34,0.38,0.33,0.34,11.63,10.67,0.000833333,0.163333333,0.001166667,0.001666667,0.000833333,0.163666667,0.000666667,0.001333333
brazil,535,0.31,0.41,0.45,0.19,0.19,9.47,10.1,0.035666667,0.022,0.051,0.057833333,0.035166667,0.021666667,0.051666667,0.057833333
brazil,537,0.46,0.48,0.43,0.54,0.59,7.91,8.28,0.008666667,0.023833333,0.032,0.102,0.008833333,0.024666667,0.032,0.101333333
brazil,538,0.46,0.42,0.46,0.83,0.81,16.11,15.04,0.000833333,0.035333333,0.074333333,0.056333333,0.001,0.035666667,0.074166667,0.055833333
brazil,539,0.4,0.22,0.24,0.51,0.55,8.13,8.28,0.0595,0.0175,0.040166667,0.049666667,0.059666667,0.017166667,0.039833333,0.05
brazil,540,0.54,0.49,0.54,1.2,1.16,11.34,10.81,0.032333333,0.024166667,0.048333333,0.061833333,0.032666667,0.023833333,0.048166667,0.062
brazil,541,0.34,0.33,0.29,0.53,0.52,8.83,9.24,0.026,0.024666667,0.053833333,0.062166667,0.025833333,0.0245,0.053666667,0.0625
brazil,542,0.43,0.4,0.44,0.78,0.78,7.98,8.03,0.007666667,0.0365,0.061166667,0.061333333,0.007666667,0.036166667,0.061333333,0.061333333
brazil,544,0.25,0.48,0.52,0.71,0.7,3.16,2.97,0.035333333,0.0205,0.047,0.064166667,0.035,0.020833333,0.046833333,0.063833333
brazil,545,0.35,0.47,0.52,0.27,0.28,12.56,13.29,0.001,0.027666667,0.109833333,0.028166667,0.001333333,0.027666667,0.109166667,0.028166667
brazil,546,0.5,0.4,0.36,0.93,0.91,8.71,9.08,0.0245,0.049833333,0.040833333,0.051666667,0.024166667,0.049666667,0.041166667,0.051666667
brazil,548,0.41,0.32,0.36,0.81,0.79,8.23,8.32,0.035,0.028,0.0415,0.062166667,0.035166667,0.028,0.041333333,0.062333333
brazil,549,0.75,0.7,0.63,4.83,4.82,23.05,21.8,0.034333333,0.0255,0.053666667,0.053166667,0.0345,0.0255,0.0535,0.0535
brazil,550,0.32,0.29,0.26,1.32,1.37,9.05,8.22,0.000833333,0.001,0.073166667,0.091833333,0.001166667,0.0005,0.073333333,0.091333333
brazil,552,0.5,0.58,0.52,1.13,1.14,16.54,16.79,0.033833333,0.030833333,0.040833333,0.061333333,0.0335,0.031,0.041166667,0.060833333
brazil,554,0.3,0.35,0.38,0,0,10.11,10.35,0.020333333,0.057,0.057333333,0.032,0.0205,0.0565,0.058,0.031666667
brazil,555,0.26,0.32,0.29,0,0,6.42,6.83,0.072166667,0.020333333,0.040833333,0.033333333,0.071666667,0.020333333,0.040833333,0.033666667
brazil,556,0.4,0.38,0.34,0.59,0.59,9.73,9.52,0.010166667,0.032666667,0.057333333,0.066833333,0.0105,0.0325,0.057666667,0.066
brazil,557,0.38,0.36,0.33,0.08,0.07,11.57,10.92,0.030833333,0.024333333,0.047166667,0.0645,0.031,0.023833333,0.047166667,0.0645
brazil,558,0.33,0.34,0.37,0,0,11.43,11.54,0.015166667,0.043833333,0.055166667,0.0525,0.015166667,0.043666667,0.055333333,0.052833333
brazil,559,0.36,0.45,0.41,0.26,0.27,11.95,11.66,0.040666667,0.0125,0.055833333,0.057333333,0.040333333,0.012,0.056,0.058333333
brazil,561,0.38,0.46,0.41,0,0,6.16,6.66,0.009166667,0.043166667,0.063333333,0.051,0.008666667,0.0435,0.0635,0.050833333
brazil,562,0.48,0.51,0.56,1.95,1.92,17.37,18.12,0.001333333,0.0535,0.064,0.047833333,0.000833333,0.053333333,0.064,0.0485
brazil,563,0.61,0.58,0.52,2.39,2.35,19.02,20.09,0.038333333,0.036,0.0535,0.038666667,0.0375,0.0365,0.053666667,0.038666667
brazil,564,0.43,0.52,0.46,1.38,1.37,19.07,19.07,0.041666667,0.023833333,0.061166667,0.039666667,0.041666667,0.023833333,0.061,0.040166667
brazil,565,0.4,0.33,0.36,1.28,1.24,9.32,9.34,0.0225,0.037,0.015833333,0.091166667,0.0225,0.037333333,0.0155,0.091166667
brazil,567,0.2,0.49,0.54,0,0,8.07,8.83,0.0305,0.021666667,0.043,0.071333333,0.029666667,0.022,0.042666667,0.071833333
brazil,568,0.41,0.47,0.42,0.75,0.76,15.19,16.39,0.018833333,0.040833333,0.067333333,0.039833333,0.018333333,0.041,0.067333333,0.0395
brazil,569,0.45,0.36,0.39,0.22,0.24,6.24,6.55,0.016833333,0.0365,0.0625,0.050833333,0.017166667,0.037,0.061666667,0.050833333
brazil,570,0.4,0.24,0.26,0,0,9.91,10.76,0.0225,0.031666667,0.053333333,0.059333333,0.021833333,0.031666667,0.0535,0.0595
brazil,571,0.52,0.51,0.56,1.9,1.91,17.66,19.04,0.033,0.025666667,0.035666667,0.072333333,0.033,0.026166667,0.035666667,0.072333333
brazil,573,0.35,0.32,0.36,1.22,1.2,7.71,8.07,0.043,0.027333333,0.048166667,0.048166667,0.042666667,0.027166667,0.048333333,0.048333333
brazil,575,0.28,0.42,0.38,0.74,0.75,10.71,11.06,0.02,0.009833333,0.107666667,0.028666667,0.0195,0.010166667,0.108166667,0.028833333
brazil,576,0.45,0.53,0.59,1.77,1.74,18.95,18.29,0.0225,0.0285,0.054833333,0.061,0.022833333,0.0285,0.054333333,0.060833333
brazil,578,0.55,0.48,0.53,1.87,1.9,16.73,17.01,0.001166667,0.0555,0.1095,0.001,0.001333333,0.055,0.108666667,0.0015
brazil,579,0.44,0.44,0.49,0.73,0.75,13.25,13.94,0.014166667,0.0215,0.056166667,0.074833333,0.013833333,0.021833333,0.055833333,0.074666667
brazil,580,0.34,0.36,0.33,0,0,8.89,9.61,0.025833333,0.026666667,0.05,0.064166667,0.025833333,0.027,0.049833333,0.063833333
brazil,585,0.28,0.43,0.39,0.99,0.94,9.36,10.17,0.035333333,0.027833333,0.046333333,0.057333333,0.035333333,0.027833333,0.046,0.057333333
brazil,587,0.57,0.54,0.6,2.48,2.48,18.53,18.4,0.032166667,0.021,0.0475,0.066,0.032166667,0.021333333,0.047333333,0.0655
brazil,588,0.35,0.27,0.29,0,0,7.99,8.25,0.027833333,0.051,0.042333333,0.045666667,0.027666667,0.051333333,0.042,0.045333333
brazil,589,0.28,0.37,0.41,0.6,0.6,9.64,10.18,0.032833333,0.030166667,0.049833333,0.053833333,0.032833333,0.0305,0.049666667,0.053666667
brazil,590,0.25,0.35,0.32,0.57,0.59,6.9,6.36,0.009,0.033166667,0.042,0.0825,0.009,0.033333333,0.041666667,0.082333333
brazil,592,0.19,0.43,0.38,1.08,1.08,14.54,15.53,0.023833333,0.026333333,0.066833333,0.0495,0.0245,0.0265,0.066666667,0.049
brazil,593,0.31,0.45,0.49,0.53,0.51,10.28,11.3,0.039,0.014333333,0.052333333,0.061,0.039166667,0.014166667,0.052833333,0.0605
brazil,594,0.38,0.32,0.35,1.29,1.27,10.81,11.05,0.007,0.0275,0.059,0.073333333,0.007,0.027166667,0.059333333,0.073166667
brazil,595,0.32,0.39,0.43,0.33,0.32,6.36,6.8,0.036,0.0275,0.047166667,0.055833333,0.036,0.027333333,0.0475,0.055666667
brazil,596,0.39,0.3,0.33,1.06,1.09,8.25,8.6,0.0415,0.042,0.000666667,0.082333333,0.041333333,0.042,0.001333333,0.082166667
brazil,597,0.35,0.38,0.41,0.69,0.63,13.15,13.22,0.033666667,0.028,0.048833333,0.056,0.033666667,0.027833333,0.048833333,0.056333333
brazil,600,0.27,0.44,0.48,0.44,0.46,10.47,9.7,0.073166667,0.037333333,0.018833333,0.037166667,0.073166667,0.037166667,0.019,0.037333333
brazil,601,0.36,0.39,0.43,0,0,6.38,6.54,0.0005,0.001,0.164166667,0.000833333,0.0015,0.000833333,0.163833333,0.000666667
brazil,602,0.4,0.48,0.44,1.44,1.44,12.93,12.91,0.039833333,0.023166667,0.054,0.05,0.04,0.023166667,0.053666667,0.049666667
brazil,603,0.34,0.35,0.31,0.5,0.53,17.18,16.12,0.032333333,0.029166667,0.05,0.055,0.032333333,0.029166667,0.050166667,0.054833333
brazil,607,0.42,0.58,0.53,2.09,2.13,17.74,17.84,0.033666667,0.0225,0.053,0.057666667,0.033333333,0.022833333,0.052833333,0.057666667
